Date,State,StateABV,stateFIPS,Total Cases,Total Deaths,Population,New Cases,New Deaths,%Cases,%Deaths,log(Total Cases),log(Total Deaths),log(New Cases),log(New Deaths)
2020-07-18,Hawaii,HI,15,1354,24,1415872,20,1,0.096,0.002,7.211,3.178,2.996,0.0
2020-07-19,Hawaii,HI,15,1381,24,1415872,27,0,0.098,0.002,7.231,3.178,3.296,-inf
2020-07-20,Hawaii,HI,15,1393,24,1415872,12,0,0.098,0.002,7.239,3.178,2.485,-inf
2020-07-21,Hawaii,HI,15,1418,24,1415872,25,0,0.1,0.002,7.257,3.178,3.219,-inf
2020-07-22,Hawaii,HI,15,1435,25,1415872,17,1,0.101,0.002,7.269,3.219,2.833,0.0
2020-07-23,Hawaii,HI,15,1489,26,1415872,54,1,0.105,0.002,7.306,3.258,3.989,0.0
2020-07-24,Hawaii,HI,15,1548,26,1415872,59,0,0.109,0.002,7.345,3.258,4.078,-inf
2020-07-25,Hawaii,HI,15,1619,26,1415872,71,0,0.114,0.002,7.39,3.258,4.263,-inf
2020-07-26,Hawaii,HI,15,1682,26,1415872,63,0,0.119,0.002,7.428,3.258,4.143,-inf
2020-07-27,Hawaii,HI,15,1710,26,1415872,28,0,0.121,0.002,7.444,3.258,3.332,-inf
2020-07-28,Hawaii,HI,15,1757,26,1415872,47,0,0.124,0.002,7.471,3.258,3.85,-inf
2020-07-29,Hawaii,HI,15,1865,26,1415872,108,0,0.132,0.002,7.531,3.258,4.682,-inf
2020-01-22,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-23,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-24,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-25,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-26,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-27,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-28,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-29,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-30,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-31,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-01,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-02,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-03,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-04,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-05,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-06,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-07,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-08,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-09,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-10,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-11,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-12,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-13,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-14,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-15,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-16,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-17,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-18,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-19,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-20,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-21,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-22,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-23,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-24,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-25,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-26,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-27,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-28,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-29,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-01,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-02,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-03,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-04,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-05,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-06,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-07,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-08,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-09,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-10,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-11,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-12,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-13,Idaho,ID,16,0,0,1787065,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-14,Idaho,ID,16,4,0,1787065,4,0,0.0,0.0,1.386,-inf,1.386,-inf
2020-03-15,Idaho,ID,16,4,0,1787065,0,0,0.0,0.0,1.386,-inf,-inf,-inf
2020-03-16,Idaho,ID,16,4,0,1787065,0,0,0.0,0.0,1.386,-inf,-inf,-inf
2020-03-17,Idaho,ID,16,7,0,1787065,3,0,0.0,0.0,1.946,-inf,1.099,-inf
2020-03-18,Idaho,ID,16,11,0,1787065,4,0,0.001,0.0,2.398,-inf,1.386,-inf
2020-03-19,Idaho,ID,16,23,0,1787065,12,0,0.001,0.0,3.135,-inf,2.485,-inf
2020-03-20,Idaho,ID,16,31,0,1787065,8,0,0.002,0.0,3.434,-inf,2.079,-inf
2020-03-21,Idaho,ID,16,41,0,1787065,10,0,0.002,0.0,3.714,-inf,2.303,-inf
2020-03-22,Idaho,ID,16,45,0,1787065,4,0,0.003,0.0,3.807,-inf,1.386,-inf
2020-03-23,Idaho,ID,16,50,0,1787065,5,0,0.003,0.0,3.912,-inf,1.609,-inf
2020-03-24,Idaho,ID,16,73,0,1787065,23,0,0.004,0.0,4.29,-inf,3.135,-inf
2020-03-25,Idaho,ID,16,122,0,1787065,49,0,0.007,0.0,4.804,-inf,3.892,-inf
2020-03-26,Idaho,ID,16,189,3,1787065,67,3,0.011,0.0,5.242,1.099,4.205,1.099
2020-03-27,Idaho,ID,16,233,4,1787065,44,1,0.013,0.0,5.451,1.386,3.784,0.0
2020-03-28,Idaho,ID,16,265,5,1787065,32,1,0.015,0.0,5.58,1.609,3.466,0.0
2020-03-29,Idaho,ID,16,314,6,1787065,49,1,0.018,0.0,5.749,1.792,3.892,0.0
2020-03-30,Idaho,ID,16,415,7,1787065,101,1,0.023,0.0,6.028,1.946,4.615,0.0
2020-03-31,Idaho,ID,16,525,9,1787065,110,2,0.029,0.001,6.263,2.197,4.7,0.693
2020-04-01,Idaho,ID,16,668,9,1787065,143,0,0.037,0.001,6.504,2.197,4.963,-inf
2020-04-02,Idaho,ID,16,889,9,1787065,221,0,0.05,0.001,6.79,2.197,5.398,-inf
2020-04-03,Idaho,ID,16,1011,10,1787065,122,1,0.057,0.001,6.919,2.303,4.804,0.0
2020-04-04,Idaho,ID,16,1076,10,1787065,65,0,0.06,0.001,6.981,2.303,4.174,-inf
2020-04-05,Idaho,ID,16,1100,10,1787065,24,0,0.062,0.001,7.003,2.303,3.178,-inf
2020-04-06,Idaho,ID,16,1169,12,1787065,69,2,0.065,0.001,7.064,2.485,4.234,0.693
2020-04-07,Idaho,ID,16,1210,14,1787065,41,2,0.068,0.001,7.098,2.639,3.714,0.693
2020-04-08,Idaho,ID,16,1232,17,1787065,22,3,0.069,0.001,7.116,2.833,3.091,1.099
2020-04-09,Idaho,ID,16,1353,23,1787065,121,6,0.076,0.001,7.21,3.135,4.796,1.792
2020-04-10,Idaho,ID,16,1396,25,1787065,43,2,0.078,0.001,7.241,3.219,3.761,0.693
2020-04-11,Idaho,ID,16,1407,27,1787065,11,2,0.079,0.002,7.249,3.296,2.398,0.693
2020-04-12,Idaho,ID,16,1425,27,1787065,18,0,0.08,0.002,7.262,3.296,2.89,-inf
2020-04-13,Idaho,ID,16,1453,33,1787065,28,6,0.081,0.002,7.281,3.497,3.332,1.792
2020-04-14,Idaho,ID,16,1464,39,1787065,11,6,0.082,0.002,7.289,3.664,2.398,1.792
2020-04-15,Idaho,ID,16,1587,41,1787065,123,2,0.089,0.002,7.37,3.714,4.812,0.693
2020-04-16,Idaho,ID,16,1609,41,1787065,22,0,0.09,0.002,7.383,3.714,3.091,-inf
2020-04-17,Idaho,ID,16,1655,43,1787065,46,2,0.093,0.002,7.412,3.761,3.829,0.693
2020-04-18,Idaho,ID,16,1668,44,1787065,13,1,0.093,0.002,7.419,3.784,2.565,0.0
2020-04-19,Idaho,ID,16,1672,45,1787065,4,1,0.094,0.003,7.422,3.807,1.386,0.0
2020-04-20,Idaho,ID,16,1736,48,1787065,64,3,0.097,0.003,7.459,3.871,4.159,1.099
2020-04-21,Idaho,ID,16,1766,51,1787065,30,3,0.099,0.003,7.476,3.932,3.401,1.099
2020-04-22,Idaho,ID,16,1800,54,1787065,34,3,0.101,0.003,7.496,3.989,3.526,1.099
2020-04-23,Idaho,ID,16,1831,54,1787065,31,0,0.102,0.003,7.513,3.989,3.434,-inf
2020-04-24,Idaho,ID,16,1864,54,1787065,33,0,0.104,0.003,7.53,3.989,3.497,-inf
2020-04-25,Idaho,ID,16,1885,56,1787065,21,2,0.105,0.003,7.542,4.025,3.045,0.693
2020-04-26,Idaho,ID,16,1893,56,1787065,8,0,0.106,0.003,7.546,4.025,2.079,-inf
2020-04-27,Idaho,ID,16,1917,58,1787065,24,2,0.107,0.003,7.559,4.06,3.178,0.693
2020-04-28,Idaho,ID,16,1951,58,1787065,34,0,0.109,0.003,7.576,4.06,3.526,-inf
2020-04-29,Idaho,ID,16,1982,60,1787065,31,2,0.111,0.003,7.592,4.094,3.434,0.693
2020-04-30,Idaho,ID,16,2013,62,1787065,31,2,0.113,0.003,7.607,4.127,3.434,0.693
2020-05-01,Idaho,ID,16,2034,62,1787065,21,0,0.114,0.003,7.618,4.127,3.045,-inf
2020-05-02,Idaho,ID,16,2061,63,1787065,27,1,0.115,0.004,7.631,4.143,3.296,0.0
2020-05-03,Idaho,ID,16,2061,63,1787065,0,0,0.115,0.004,7.631,4.143,-inf,-inf
2020-05-04,Idaho,ID,16,2106,63,1787065,45,0,0.118,0.004,7.653,4.143,3.807,-inf
2020-05-05,Idaho,ID,16,2127,65,1787065,21,2,0.119,0.004,7.662,4.174,3.045,0.693
2020-05-06,Idaho,ID,16,2158,66,1787065,31,1,0.121,0.004,7.677,4.19,3.434,0.0
2020-05-07,Idaho,ID,16,2178,67,1787065,20,1,0.122,0.004,7.686,4.205,2.996,0.0
2020-05-08,Idaho,ID,16,2205,67,1787065,27,0,0.123,0.004,7.698,4.205,3.296,-inf
2020-05-09,Idaho,ID,16,2230,67,1787065,25,0,0.125,0.004,7.71,4.205,3.219,-inf
2020-05-10,Idaho,ID,16,2230,67,1787065,0,0,0.125,0.004,7.71,4.205,-inf,-inf
2020-05-11,Idaho,ID,16,2260,69,1787065,30,2,0.126,0.004,7.723,4.234,3.401,0.693
2020-05-12,Idaho,ID,16,2293,69,1787065,33,0,0.128,0.004,7.738,4.234,3.497,-inf
2020-05-13,Idaho,ID,16,2324,69,1787065,31,0,0.13,0.004,7.751,4.234,3.434,-inf
2020-05-14,Idaho,ID,16,2351,72,1787065,27,3,0.132,0.004,7.763,4.277,3.296,1.099
2020-05-15,Idaho,ID,16,2388,73,1787065,37,1,0.134,0.004,7.778,4.29,3.611,0.0
2020-05-16,Idaho,ID,16,2417,73,1787065,29,0,0.135,0.004,7.79,4.29,3.367,-inf
2020-05-17,Idaho,ID,16,2417,73,1787065,0,0,0.135,0.004,7.79,4.29,-inf,-inf
2020-05-18,Idaho,ID,16,2453,74,1787065,36,1,0.137,0.004,7.805,4.304,3.584,0.0
2020-05-19,Idaho,ID,16,2476,76,1787065,23,2,0.139,0.004,7.814,4.331,3.135,0.693
2020-05-20,Idaho,ID,16,2505,76,1787065,29,0,0.14,0.004,7.826,4.331,3.367,-inf
2020-05-21,Idaho,ID,16,2533,76,1787065,28,0,0.142,0.004,7.837,4.331,3.332,-inf
2020-05-22,Idaho,ID,16,2595,78,1787065,62,2,0.145,0.004,7.861,4.357,4.127,0.693
2020-05-23,Idaho,ID,16,2626,78,1787065,31,0,0.147,0.004,7.873,4.357,3.434,-inf
2020-05-24,Idaho,ID,16,2626,78,1787065,0,0,0.147,0.004,7.873,4.357,-inf,-inf
2020-05-25,Idaho,ID,16,2626,78,1787065,0,0,0.147,0.004,7.873,4.357,-inf,-inf
2020-05-26,Idaho,ID,16,2698,81,1787065,72,3,0.151,0.005,7.9,4.394,4.277,1.099
2020-05-27,Idaho,ID,16,2730,82,1787065,32,1,0.153,0.005,7.912,4.407,3.466,0.0
2020-05-28,Idaho,ID,16,2767,82,1787065,37,0,0.155,0.005,7.926,4.407,3.611,-inf
2020-05-29,Idaho,ID,16,2767,82,1787065,0,0,0.155,0.005,7.926,4.407,-inf,-inf
2020-05-30,Idaho,ID,16,2838,82,1787065,71,0,0.159,0.005,7.951,4.407,4.263,-inf
2020-05-31,Idaho,ID,16,2839,82,1787065,1,0,0.159,0.005,7.951,4.407,0.0,-inf
2020-06-01,Idaho,ID,16,2905,83,1787065,66,1,0.163,0.005,7.974,4.419,4.19,0.0
2020-06-02,Idaho,ID,16,2932,83,1787065,27,0,0.164,0.005,7.983,4.419,3.296,-inf
2020-06-03,Idaho,ID,16,2989,83,1787065,57,0,0.167,0.005,8.003,4.419,4.043,-inf
2020-06-04,Idaho,ID,16,3053,83,1787065,64,0,0.171,0.005,8.024,4.419,4.159,-inf
2020-06-05,Idaho,ID,16,3111,83,1787065,58,0,0.174,0.005,8.043,4.419,4.06,-inf
2020-06-06,Idaho,ID,16,3138,83,1787065,27,0,0.176,0.005,8.051,4.419,3.296,-inf
2020-06-07,Idaho,ID,16,3138,83,1787065,0,0,0.176,0.005,8.051,4.419,-inf,-inf
2020-06-08,Idaho,ID,16,3188,83,1787065,50,0,0.178,0.005,8.067,4.419,3.912,-inf
2020-06-09,Idaho,ID,16,3220,85,1787065,32,2,0.18,0.005,8.077,4.443,3.466,0.693
2020-06-10,Idaho,ID,16,3259,85,1787065,39,0,0.182,0.005,8.089,4.443,3.664,-inf
2020-06-11,Idaho,ID,16,3301,85,1787065,42,0,0.185,0.005,8.102,4.443,3.738,-inf
2020-06-12,Idaho,ID,16,3351,86,1787065,50,1,0.188,0.005,8.117,4.454,3.912,0.0
2020-06-13,Idaho,ID,16,3397,86,1787065,46,0,0.19,0.005,8.131,4.454,3.829,-inf
2020-06-14,Idaho,ID,16,3397,86,1787065,0,0,0.19,0.005,8.131,4.454,-inf,-inf
2020-06-15,Idaho,ID,16,3461,88,1787065,64,2,0.194,0.005,8.149,4.477,4.159,0.693
2020-06-16,Idaho,ID,16,3540,88,1787065,79,0,0.198,0.005,8.172,4.477,4.369,-inf
2020-06-17,Idaho,ID,16,3632,88,1787065,92,0,0.203,0.005,8.198,4.477,4.522,-inf
2020-06-18,Idaho,ID,16,3743,89,1787065,111,1,0.209,0.005,8.228,4.489,4.71,0.0
2020-06-19,Idaho,ID,16,3871,89,1787065,128,0,0.217,0.005,8.261,4.489,4.852,-inf
2020-06-20,Idaho,ID,16,4003,89,1787065,132,0,0.224,0.005,8.295,4.489,4.883,-inf
2020-06-21,Idaho,ID,16,4003,89,1787065,0,0,0.224,0.005,8.295,4.489,-inf,-inf
2020-06-22,Idaho,ID,16,4253,89,1787065,250,0,0.238,0.005,8.355,4.489,5.521,-inf
2020-06-23,Idaho,ID,16,4399,89,1787065,146,0,0.246,0.005,8.389,4.489,4.984,-inf
2020-06-24,Idaho,ID,16,4643,90,1787065,244,1,0.26,0.005,8.443,4.5,5.497,0.0
2020-06-25,Idaho,ID,16,4864,90,1787065,221,0,0.272,0.005,8.49,4.5,5.398,-inf
2020-06-26,Idaho,ID,16,5144,90,1787065,280,0,0.288,0.005,8.546,4.5,5.635,-inf
2020-06-27,Idaho,ID,16,5318,91,1787065,174,1,0.298,0.005,8.579,4.511,5.159,0.0
2020-06-28,Idaho,ID,16,5318,91,1787065,0,0,0.298,0.005,8.579,4.511,-inf,-inf
2020-06-29,Idaho,ID,16,5750,91,1787065,432,0,0.322,0.005,8.657,4.511,6.068,-inf
2020-06-30,Idaho,ID,16,6116,92,1787065,366,1,0.342,0.005,8.719,4.522,5.903,0.0
2020-07-01,Idaho,ID,16,6370,92,1787065,254,0,0.356,0.005,8.759,4.522,5.537,-inf
2020-07-02,Idaho,ID,16,6592,92,1787065,222,0,0.369,0.005,8.794,4.522,5.403,-inf
2020-07-03,Idaho,ID,16,6994,92,1787065,402,0,0.391,0.005,8.853,4.522,5.996,-inf
2020-07-04,Idaho,ID,16,7370,92,1787065,376,0,0.412,0.005,8.905,4.522,5.93,-inf
2020-07-05,Idaho,ID,16,7733,92,1787065,363,0,0.433,0.005,8.953,4.522,5.894,-inf
2020-07-06,Idaho,ID,16,8051,94,1787065,318,2,0.451,0.005,8.994,4.543,5.762,0.693
2020-07-07,Idaho,ID,16,8538,94,1787065,487,0,0.478,0.005,9.052,4.543,6.188,-inf
2020-07-08,Idaho,ID,16,8968,98,1787065,430,4,0.502,0.005,9.101,4.585,6.064,1.386
2020-07-09,Idaho,ID,16,9428,100,1787065,460,2,0.528,0.006,9.151,4.605,6.131,0.693
2020-07-10,Idaho,ID,16,9928,101,1787065,500,1,0.556,0.006,9.203,4.615,6.215,0.0
2020-07-11,Idaho,ID,16,10505,102,1787065,577,1,0.588,0.006,9.26,4.625,6.358,0.0
2020-07-12,Idaho,ID,16,10505,102,1787065,0,0,0.588,0.006,9.26,4.625,-inf,-inf
2020-07-13,Idaho,ID,16,10902,102,1787065,397,0,0.61,0.006,9.297,4.625,5.984,-inf
2020-07-14,Idaho,ID,16,11716,103,1787065,814,1,0.656,0.006,9.369,4.635,6.702,0.0
2020-07-15,Idaho,ID,16,12445,110,1787065,729,7,0.696,0.006,9.429,4.7,6.592,1.946
2020-07-16,Idaho,ID,16,13133,114,1787065,688,4,0.735,0.006,9.483,4.736,6.534,1.386
2020-07-17,Idaho,ID,16,13751,114,1787065,618,0,0.769,0.006,9.529,4.736,6.426,-inf
2020-07-18,Idaho,ID,16,14300,119,1787065,549,5,0.8,0.007,9.568,4.779,6.308,1.609
2020-07-19,Idaho,ID,16,14300,119,1787065,0,0,0.8,0.007,9.568,4.779,-inf,-inf
2020-07-20,Idaho,ID,16,15263,122,1787065,963,3,0.854,0.007,9.633,4.804,6.87,1.099
2020-07-21,Idaho,ID,16,15820,126,1787065,557,4,0.885,0.007,9.669,4.836,6.323,1.386
2020-07-22,Idaho,ID,16,16320,135,1787065,500,9,0.913,0.008,9.7,4.905,6.215,2.197
2020-07-23,Idaho,ID,16,16736,138,1787065,416,3,0.937,0.008,9.725,4.927,6.031,1.099
2020-07-24,Idaho,ID,16,17261,144,1787065,525,6,0.966,0.008,9.756,4.97,6.263,1.792
2020-07-25,Idaho,ID,16,17827,146,1787065,566,2,0.998,0.008,9.788,4.984,6.339,0.693
2020-07-26,Idaho,ID,16,18174,146,1787065,347,0,1.017,0.008,9.808,4.984,5.849,-inf
2020-07-27,Idaho,ID,16,18694,152,1787065,520,6,1.046,0.009,9.836,5.024,6.254,1.792
2020-07-28,Idaho,ID,16,19222,160,1787065,528,8,1.076,0.009,9.864,5.075,6.269,2.079
2020-07-29,Idaho,ID,16,19679,173,1787065,457,13,1.101,0.01,9.887,5.153,6.125,2.565
2020-01-22,Illinois,IL,17,0,0,12671821,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-23,Illinois,IL,17,0,0,12671821,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-24,Illinois,IL,17,1,0,12671821,1,0,0.0,0.0,0.0,-inf,0.0,-inf
2020-01-25,Illinois,IL,17,1,0,12671821,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-26,Illinois,IL,17,1,0,12671821,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-27,Illinois,IL,17,1,0,12671821,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-28,Illinois,IL,17,1,0,12671821,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-29,Illinois,IL,17,1,0,12671821,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-30,Illinois,IL,17,1,0,12671821,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-01-31,Illinois,IL,17,2,0,12671821,1,0,0.0,0.0,0.693,-inf,0.0,-inf
2020-02-01,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-02,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-03,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-04,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-05,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-06,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-07,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-08,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-09,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-10,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-11,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-12,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-13,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-14,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-15,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-16,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-17,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-18,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-19,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-20,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-21,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-22,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-23,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-24,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-25,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-26,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-27,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-28,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-02-29,Illinois,IL,17,2,0,12671821,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-01,Illinois,IL,17,3,0,12671821,1,0,0.0,0.0,1.099,-inf,0.0,-inf
2020-03-02,Illinois,IL,17,4,0,12671821,1,0,0.0,0.0,1.386,-inf,0.0,-inf
2020-03-03,Illinois,IL,17,4,0,12671821,0,0,0.0,0.0,1.386,-inf,-inf,-inf
2020-03-04,Illinois,IL,17,4,0,12671821,0,0,0.0,0.0,1.386,-inf,-inf,-inf
2020-03-05,Illinois,IL,17,5,0,12671821,1,0,0.0,0.0,1.609,-inf,0.0,-inf
2020-03-06,Illinois,IL,17,5,0,12671821,0,0,0.0,0.0,1.609,-inf,-inf,-inf
2020-03-07,Illinois,IL,17,6,0,12671821,1,0,0.0,0.0,1.792,-inf,0.0,-inf
2020-03-08,Illinois,IL,17,7,0,12671821,1,0,0.0,0.0,1.946,-inf,0.0,-inf
2020-03-09,Illinois,IL,17,13,0,12671821,6,0,0.0,0.0,2.565,-inf,1.792,-inf
2020-03-10,Illinois,IL,17,19,0,12671821,6,0,0.0,0.0,2.944,-inf,1.792,-inf
2020-03-11,Illinois,IL,17,24,0,12671821,5,0,0.0,0.0,3.178,-inf,1.609,-inf
2020-03-12,Illinois,IL,17,32,0,12671821,8,0,0.0,0.0,3.466,-inf,2.079,-inf
2020-03-13,Illinois,IL,17,46,0,12671821,14,0,0.0,0.0,3.829,-inf,2.639,-inf
2020-03-14,Illinois,IL,17,63,0,12671821,17,0,0.0,0.0,4.143,-inf,2.833,-inf
2020-03-15,Illinois,IL,17,92,0,12671821,29,0,0.001,0.0,4.522,-inf,3.367,-inf
2020-03-16,Illinois,IL,17,104,0,12671821,12,0,0.001,0.0,4.644,-inf,2.485,-inf
2020-03-17,Illinois,IL,17,159,1,12671821,55,1,0.001,0.0,5.069,0.0,4.007,0.0
2020-03-18,Illinois,IL,17,287,1,12671821,128,0,0.002,0.0,5.659,0.0,4.852,-inf
